"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-0.2027866,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-0.2912345,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.3182094,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-0.3065965,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,-0.2416652,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-0.08963197,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.1607957,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.4856955,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.8243352,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.142324,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,1.408551,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.554212,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.533925,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","BRA","Brazil","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.290585,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,5.918664,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,5.130313,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,4.271116,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,3.404298,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,2.573809,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.868928,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.269417,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.7205386,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.1883863,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.2549188,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-0.5520113,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,-0.6395825,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-0.5842553,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-0.4648928,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-0.3045289,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.1359561,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.00491116,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.05506177,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.03961325,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.04429853,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHL","Chile","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.1880775,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,4.501833,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,4.271263,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,4.062362,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,3.901092,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,3.804546,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,3.790891,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,3.849028,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,3.953943,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,4.099393,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,4.275627,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,4.465132,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,4.648598,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,4.823093,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,4.994441,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,5.1919,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,5.412152,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,5.630619,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,5.827382,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,6.000471,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,6.155751,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,6.284552,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,6.439017,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","CHN","China (People's Republic of)","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,6.081796,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,3.417937,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,2.934475,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,2.47787,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,2.029447,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.545888,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.22842,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.146158,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.332158,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.695685,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,2.30482,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.963603,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,3.503405,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,3.813239,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,3.91795,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,3.800861,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,3.589748,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,3.350882,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.963115,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,2.664932,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,2.380577,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","EST","Estonia","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,2.039222,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,8.9236,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,8.848018,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,8.718317,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,8.540159,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,8.321765,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,8.07204,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,7.800572,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,7.517367,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,7.232942,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,6.956316,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,6.695343,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,6.45617,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,6.243871,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,6.061454,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,5.910675,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,5.79219,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,5.704918,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,5.646507,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,5.611255,,
"LOLITOTR_GYSA","12-month rate of change of the trend restored CLI","IND","India","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,5.591347,,
