"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-10","Oct-2016","USD","US Dollar","9","Billions",,,388.2493,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-11","Nov-2016","USD","US Dollar","9","Billions",,,387.3593,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-12","Dec-2016","USD","US Dollar","9","Billions",,,383.5628,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-01","Jan-2017","USD","US Dollar","9","Billions",,,395.5745,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-02","Feb-2017","USD","US Dollar","9","Billions",,,399.3716,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-03","Mar-2017","USD","US Dollar","9","Billions",,,405.291,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-04","Apr-2017","USD","US Dollar","9","Billions",,,402.0429,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-05","May-2017","USD","US Dollar","9","Billions",,,423.5536,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-06","Jun-2017","USD","US Dollar","9","Billions",,,420.4325,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-07","Jul-2017","USD","US Dollar","9","Billions",,,436.4124,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-08","Aug-2017","USD","US Dollar","9","Billions",,,451.9063,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-09","Sep-2017","USD","US Dollar","9","Billions",,,452.3105,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-10","Oct-2017","USD","US Dollar","9","Billions",,,450.1692,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-11","Nov-2017","USD","US Dollar","9","Billions",,,462.1957,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-12","Dec-2017","USD","US Dollar","9","Billions",,,472.1707,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-01","Jan-2018","USD","US Dollar","9","Billions",,,487.2182,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-02","Feb-2018","USD","US Dollar","9","Billions",,,483.6803,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-03","Mar-2018","USD","US Dollar","9","Billions",,,483.6673,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-04","Apr-2018","USD","US Dollar","9","Billions",,,492.3265,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-05","May-2018","USD","US Dollar","9","Billions",,,472.815,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-06","Jun-2018","USD","US Dollar","9","Billions",,,478.8222,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-07","Jul-2018","USD","US Dollar","9","Billions",,,481.7397,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-08","Aug-2018","USD","US Dollar","9","Billions",,,476.6172,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-09","Sep-2018","USD","US Dollar","9","Billions",,,477.7762,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-10","Oct-2018","USD","US Dollar","9","Billions",,,479.4818,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-11","Nov-2018","USD","US Dollar","9","Billions",,,468.3823,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-12","Dec-2018","USD","US Dollar","9","Billions",,,472.8384,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-01","Jan-2019","USD","US Dollar","9","Billions",,,473.3858,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-02","Feb-2019","USD","US Dollar","9","Billions",,,467.9429,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-03","Mar-2019","USD","US Dollar","9","Billions",,,469.3811,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-04","Apr-2019","USD","US Dollar","9","Billions",,,464.9024,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-05","May-2019","USD","US Dollar","9","Billions",,,464.005,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-06","Jun-2019","USD","US Dollar","9","Billions",,,463.7649,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,461.1212,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,455.1315,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,454.0624,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,455.3932,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,453.5674,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,451.784,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,460.5396,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,446.3451,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","9","Billions",,,1159.067,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","9","Billions",,,1200.208,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","9","Billions",,,1245.526,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","9","Billions",,,1340.319,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","9","Billions",,,1384.469,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","9","Billions",,,1454.593,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","9","Billions",,,1443.514,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","9","Billions",,,1436.107,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","9","Billions",,,1420.642,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","9","Billions",,,1410.686,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","9","Billions",,,1392.674,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","9","Billions",,,1370.252,,
"XTIMVA01","Imports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","CXMLSA","US-Dollar converted, Seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","9","Billions",,,1360.754,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.8145529,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.22771,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,4.389332,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,7.655134,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.886703,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,4.678513,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-1.723639,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-1.158797,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-1.093143,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.4799881,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-1.566364,,
"XTEXVA01","Exports in goods (value)","EU27_2020","European Union – 27 countries (from 01/02/2020)","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-1.169547,,
